# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2021-11-15 22:24:38 EST       (nadww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 02163500 SALUDA RIVER NEAR WARE SHOALS, SC
# -----------------------------------------------------------------------------------
#
# Data provided for site 02163500
#            TS   parameter     Description
#        237980       00060     Discharge, cubic feet per second
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#    91  Daily mean calculated from data on this day matches published daily mean within 1 percent
#    92  Daily mean calculated from data on this day matches published daily mean within 5 percent
# 
agency_cd	site_no	datetime	tz_cd	237980_00060	237980_00060_cd
USGS	02163500	1990-01-01 19:00	EST	1960	A:[91]
USGS	02163500	1990-01-01 20:00	EST	1960	A:[91]
USGS	02163500	1990-01-01 21:00	EST	1960	A:[91]
USGS	02163500	1990-01-01 22:00	EST	1950	A:[91]
USGS	02163500	1990-01-01 23:00	EST	1960	A:[91]
USGS	02163500	1990-01-02 00:00	EST	2000	A:[91]
USGS	02163500	1990-01-02 01:00	EST	2040	A:[91]
USGS	02163500	1990-01-02 02:00	EST	2090	A:[91]
USGS	02163500	1990-01-02 03:00	EST	2130	A:[91]
USGS	02163500	1990-01-02 04:00	EST	2180	A:[91]
USGS	02163500	1990-01-02 05:00	EST	2220	A:[91]
USGS	02163500	1990-01-02 06:00	EST	2240	A:[91]
USGS	02163500	1990-01-02 07:00	EST	2250	A:[91]
USGS	02163500	1990-01-02 08:00	EST	2240	A:[91]
USGS	02163500	1990-01-02 09:00	EST	2230	A:[91]
USGS	02163500	1990-01-02 10:00	EST	2200	A:[91]
USGS	02163500	1990-01-02 11:00	EST	2180	A:[91]
USGS	02163500	1990-01-02 12:00	EST	2150	A:[91]
USGS	02163500	1990-01-02 13:00	EST	2070	A:[91]
USGS	02163500	1990-01-02 14:00	EST	2000	A:[91]
USGS	02163500	1990-01-02 15:00	EST	1940	A:[91]
USGS	02163500	1990-01-02 16:00	EST	1900	A:[91]
USGS	02163500	1990-01-02 17:00	EST	1890	A:[91]
USGS	02163500	1990-01-02 18:00	EST	1900	A:[91]
USGS	02163500	1990-01-02 19:00	EST	1900	A:[91]
USGS	02163500	1990-01-02 20:00	EST	1880	A:[91]
USGS	02163500	1990-01-02 21:00	EST	1850	A:[91]
USGS	02163500	1990-01-02 22:00	EST	1820	A:[91]
USGS	02163500	1990-01-02 23:00	EST	1800	A:[91]
USGS	02163500	1990-01-03 00:00	EST	1780	A:[91]
USGS	02163500	1990-01-03 01:00	EST	1770	A:[91]
USGS	02163500	1990-01-03 02:00	EST	1750	A:[91]
USGS	02163500	1990-01-03 03:00	EST	1740	A:[91]
USGS	02163500	1990-01-03 04:00	EST	1740	A:[91]
USGS	02163500	1990-01-03 05:00	EST	1730	A:[91]
USGS	02163500	1990-01-03 06:00	EST	1720	A:[91]
USGS	02163500	1990-01-03 07:00	EST	1720	A:[91]
USGS	02163500	1990-01-03 08:00	EST	1710	A:[91]
USGS	02163500	1990-01-03 09:00	EST	1580	A:[91]
USGS	02163500	1990-01-03 10:00	EST	1420	A:[91]
USGS	02163500	1990-01-03 11:00	EST	1380	A:[91]
USGS	02163500	1990-01-03 12:00	EST	1380	A:[91]
USGS	02163500	1990-01-03 13:00	EST	1380	A:[91]
USGS	02163500	1990-01-03 14:00	EST	1350	A:[91]
USGS	02163500	1990-01-03 15:00	EST	1290	A:[91]
USGS	02163500	1990-01-03 16:00	EST	1200	A:[91]
USGS	02163500	1990-01-03 17:00	EST	1170	A:[91]
USGS	02163500	1990-01-03 18:00	EST	1160	A:[91]
USGS	02163500	1990-01-03 19:00	EST	1140	A:[91]
USGS	02163500	1990-01-03 20:00	EST	1140	A:[91]
USGS	02163500	1990-01-03 21:00	EST	1140	A:[91]
USGS	02163500	1990-01-03 22:00	EST	1140	A:[91]
USGS	02163500	1990-01-03 23:00	EST	1140	A:[91]
USGS	02163500	1990-01-04 00:00	EST	1170	A:[91]
USGS	02163500	1990-01-04 00:30	EST	1190	A:[91]
USGS	02163500	1990-01-04 01:00	EST	1200	A:[91]
USGS	02163500	1990-01-04 01:30	EST	1210	A:[91]
USGS	02163500	1990-01-04 02:00	EST	1210	A:[91]
USGS	02163500	1990-01-04 02:30	EST	1210	A:[91]
USGS	02163500	1990-01-04 03:00	EST	1210	A:[91]
USGS	02163500	1990-01-04 03:30	EST	1210	A:[91]
USGS	02163500	1990-01-04 04:00	EST	1200	A:[91]
USGS	02163500	1990-01-04 04:30	EST	1200	A:[91]
USGS	02163500	1990-01-04 05:00	EST	1200	A:[91]
USGS	02163500	1990-01-04 05:30	EST	1200	A:[91]
USGS	02163500	1990-01-04 06:00	EST	1200	A:[91]
USGS	02163500	1990-01-04 06:30	EST	1200	A:[91]
USGS	02163500	1990-01-04 07:00	EST	1200	A:[91]
USGS	02163500	1990-01-04 07:30	EST	1200	A:[91]
USGS	02163500	1990-01-04 08:00	EST	1200	A:[91]
USGS	02163500	1990-01-04 08:30	EST	1200	A:[91]
USGS	02163500	1990-01-04 09:00	EST	1200	A:[91]
USGS	02163500	1990-01-04 09:30	EST	1190	A:[91]
USGS	02163500	1990-01-04 10:00	EST	1180	A:[91]
USGS	02163500	1990-01-04 10:30	EST	1170	A:[91]
USGS	02163500	1990-01-04 11:00	EST	1150	A:[91]
USGS	02163500	1990-01-04 11:30	EST	1130	A:[91]
USGS	02163500	1990-01-04 12:00	EST	1120	A:[91]
USGS	02163500	1990-01-04 12:30	EST	1110	A:[91]
USGS	02163500	1990-01-04 13:00	EST	1110	A:[91]
USGS	02163500	1990-01-04 13:30	EST	1110	A:[91]
USGS	02163500	1990-01-04 14:00	EST	1110	A:[91]
USGS	02163500	1990-01-04 14:30	EST	1100	A:[91]
USGS	02163500	1990-01-04 15:00	EST	1100	A:[91]
USGS	02163500	1990-01-04 15:30	EST	1100	A:[91]
USGS	02163500	1990-01-04 16:00	EST	1100	A:[91]
USGS	02163500	1990-01-04 16:30	EST	1100	A:[91]
USGS	02163500	1990-01-04 17:00	EST	1100	A:[91]
USGS	02163500	1990-01-04 17:30	EST	1100	A:[91]
USGS	02163500	1990-01-04 18:00	EST	1100	A:[91]
USGS	02163500	1990-01-04 18:30	EST	1100	A:[91]
USGS	02163500	1990-01-04 19:00	EST	1100	A:[91]
USGS	02163500	1990-01-04 19:30	EST	1110	A:[91]
USGS	02163500	1990-01-04 20:00	EST	1170	A:[91]
USGS	02163500	1990-01-04 20:30	EST	1240	A:[91]
USGS	02163500	1990-01-04 21:00	EST	1300	A:[91]
USGS	02163500	1990-01-04 21:30	EST	1320	A:[91]
USGS	02163500	1990-01-04 22:00	EST	1340	A:[91]
USGS	02163500	1990-01-04 22:30	EST	1340	A:[91]
USGS	02163500	1990-01-04 23:00	EST	1340	A:[91]
USGS	02163500	1990-01-04 23:30	EST	1340	A:[91]
USGS	02163500	1990-01-05 00:00	EST	1340	A:[91]
USGS	02163500	1990-01-05 01:00	EST	1330	A:[91]
USGS	02163500	1990-01-05 02:00	EST	1310	A:[91]
USGS	02163500	1990-01-05 03:00	EST	1300	A:[91]
USGS	02163500	1990-01-05 04:00	EST	1290	A:[91]
USGS	02163500	1990-01-05 05:00	EST	1290	A:[91]
USGS	02163500	1990-01-05 06:00	EST	1280	A:[91]
USGS	02163500	1990-01-05 07:00	EST	1280	A:[91]
USGS	02163500	1990-01-05 08:00	EST	1270	A:[91]
USGS	02163500	1990-01-05 09:00	EST	1270	A:[91]
USGS	02163500	1990-01-05 10:00	EST	1240	A:[91]
USGS	02163500	1990-01-05 11:00	EST	1210	A:[91]
USGS	02163500	1990-01-05 12:00	EST	1200	A:[91]
USGS	02163500	1990-01-05 13:00	EST	1190	A:[91]
USGS	02163500	1990-01-05 14:00	EST	1190	A:[91]
USGS	02163500	1990-01-05 15:00	EST	1200	A:[91]
USGS	02163500	1990-01-05 16:00	EST	1200	A:[91]
USGS	02163500	1990-01-05 17:00	EST	1210	A:[91]
USGS	02163500	1990-01-05 18:00	EST	1220	A:[91]
USGS	02163500	1990-01-05 19:00	EST	1230	A:[91]
USGS	02163500	1990-01-05 20:00	EST	1260	A:[91]
USGS	02163500	1990-01-05 21:00	EST	1280	A:[91]
USGS	02163500	1990-01-05 22:00	EST	1280	A:[91]
USGS	02163500	1990-01-05 23:00	EST	1270	A:[91]
USGS	02163500	1990-01-06 00:00	EST	1220	A:[91]
USGS	02163500	1990-01-06 01:00	EST	1180	A:[91]
USGS	02163500	1990-01-06 02:00	EST	1170	A:[91]
USGS	02163500	1990-01-06 03:00	EST	1170	A:[91]
USGS	02163500	1990-01-06 04:00	EST	1170	A:[91]
USGS	02163500	1990-01-06 05:00	EST	1170	A:[91]
USGS	02163500	1990-01-06 06:00	EST	1170	A:[91]
USGS	02163500	1990-01-06 07:00	EST	1170	A:[91]
USGS	02163500	1990-01-06 08:00	EST	1160	A:[91]
USGS	02163500	1990-01-06 09:00	EST	1140	A:[91]
USGS	02163500	1990-01-06 10:00	EST	1140	A:[91]
USGS	02163500	1990-01-06 11:00	EST	1140	A:[91]
USGS	02163500	1990-01-06 12:00	EST	1160	A:[91]
USGS	02163500	1990-01-06 13:00	EST	1170	A:[91]
USGS	02163500	1990-01-06 14:00	EST	1200	A:[91]
USGS	02163500	1990-01-06 15:00	EST	1240	A:[91]
USGS	02163500	1990-01-06 16:00	EST	1250	A:[91]
USGS	02163500	1990-01-06 17:00	EST	1260	A:[91]
USGS	02163500	1990-01-06 18:00	EST	1270	A:[91]
USGS	02163500	1990-01-06 19:00	EST	1280	A:[91]
USGS	02163500	1990-01-06 20:00	EST	1300	A:[91]
USGS	02163500	1990-01-06 21:00	EST	1310	A:[91]
USGS	02163500	1990-01-06 22:00	EST	1310	A:[91]
USGS	02163500	1990-01-06 23:00	EST	1300	A:[91]
USGS	02163500	1990-01-07 00:00	EST	1300	A:[91]
USGS	02163500	1990-01-07 01:00	EST	1300	A:[91]
USGS	02163500	1990-01-07 02:00	EST	1300	A:[91]
USGS	02163500	1990-01-07 03:00	EST	1320	A:[91]
USGS	02163500	1990-01-07 04:00	EST	1330	A:[91]
USGS	02163500	1990-01-07 05:00	EST	1340	A:[91]
USGS	02163500	1990-01-07 06:00	EST	1340	A:[91]
USGS	02163500	1990-01-07 07:00	EST	1340	A:[91]
USGS	02163500	1990-01-07 08:00	EST	1340	A:[91]
USGS	02163500	1990-01-07 09:00	EST	1340	A:[91]
USGS	02163500	1990-01-07 10:00	EST	1330	A:[91]
USGS	02163500	1990-01-07 11:00	EST	1330	A:[91]
USGS	02163500	1990-01-07 12:00	EST	1340	A:[91]
USGS	02163500	1990-01-07 13:00	EST	1360	A:[91]
USGS	02163500	1990-01-07 14:00	EST	1420	A:[91]
USGS	02163500	1990-01-07 15:00	EST	1500	A:[91]
USGS	02163500	1990-01-07 16:00	EST	1510	A:[91]
USGS	02163500	1990-01-07 17:00	EST	1500	A:[91]
USGS	02163500	1990-01-07 18:00	EST	1480	A:[91]
USGS	02163500	1990-01-07 19:00	EST	1470	A:[91]
USGS	02163500	1990-01-07 20:00	EST	1460	A:[91]
USGS	02163500	1990-01-07 21:00	EST	1430	A:[91]
USGS	02163500	1990-01-07 22:00	EST	1410	A:[91]
USGS	02163500	1990-01-07 23:00	EST	1400	A:[91]
USGS	02163500	1990-01-08 00:00	EST	1390	A:[91]
USGS	02163500	1990-01-08 00:30	EST	1390	A:[91]
USGS	02163500	1990-01-08 01:00	EST	1390	A:[91]
USGS	02163500	1990-01-08 01:30	EST	1380	A:[91]
USGS	02163500	1990-01-08 02:00	EST	1380	A:[91]
USGS	02163500	1990-01-08 02:30	EST	1380	A:[91]
USGS	02163500	1990-01-08 03:00	EST	1380	A:[91]
USGS	02163500	1990-01-08 03:30	EST	1380	A:[91]
USGS	02163500	1990-01-08 04:00	EST	1380	A:[91]
USGS	02163500	1990-01-08 04:30	EST	1380	A:[91]
USGS	02163500	1990-01-08 05:00	EST	1380	A:[91]
USGS	02163500	1990-01-08 05:30	EST	1340	A:[91]
USGS	02163500	1990-01-08 06:00	EST	1340	A:[91]
USGS	02163500	1990-01-08 06:30	EST	1350	A:[91]
USGS	02163500	1990-01-08 07:00	EST	1410	A:[91]
USGS	02163500	1990-01-08 07:30	EST	1420	A:[91]
USGS	02163500	1990-01-08 08:00	EST	1430	A:[91]
USGS	02163500	1990-01-08 08:30	EST	1440	A:[91]
USGS	02163500	1990-01-08 09:00	EST	1440	A:[91]
USGS	02163500	1990-01-08 09:30	EST	1460	A:[91]
USGS	02163500	1990-01-08 10:00	EST	1460	A:[91]
USGS	02163500	1990-01-08 10:30	EST	1470	A:[91]
USGS	02163500	1990-01-08 11:00	EST	1470	A:[91]
USGS	02163500	1990-01-08 11:30	EST	1470	A:[91]
USGS	02163500	1990-01-08 12:00	EST	1470	A:[91]
USGS	02163500	1990-01-08 12:30	EST	1480	A:[91]
USGS	02163500	1990-01-08 13:00	EST	1480	A:[91]
USGS	02163500	1990-01-08 13:30	EST	1470	A:[91]
USGS	02163500	1990-01-08 14:00	EST	1450	A:[91]
USGS	02163500	1990-01-08 14:30	EST	1430	A:[91]
USGS	02163500	1990-01-08 15:00	EST	1420	A:[91]
USGS	02163500	1990-01-08 15:30	EST	1400	A:[91]
USGS	02163500	1990-01-08 16:00	EST	1390	A:[91]
USGS	02163500	1990-01-08 16:30	EST	1380	A:[91]
USGS	02163500	1990-01-08 17:00	EST	1370	A:[91]
USGS	02163500	1990-01-08 17:30	EST	1390	A:[91]
USGS	02163500	1990-01-08 18:00	EST	1450	A:[91]
USGS	02163500	1990-01-08 18:30	EST	1470	A:[91]
USGS	02163500	1990-01-08 19:00	EST	1600	A:[91]
USGS	02163500	1990-01-08 19:30	EST	1640	A:[91]
USGS	02163500	1990-01-08 20:00	EST	1670	A:[91]
USGS	02163500	1990-01-08 20:30	EST	1680	A:[91]
USGS	02163500	1990-01-08 21:00	EST	1640	A:[91]
USGS	02163500	1990-01-08 21:30	EST	1700	A:[91]
USGS	02163500	1990-01-08 22:00	EST	1710	A:[91]
USGS	02163500	1990-01-08 22:30	EST	1730	A:[91]
USGS	02163500	1990-01-08 23:00	EST	1750	A:[91]
USGS	02163500	1990-01-08 23:30	EST	1770	A:[91]
USGS	02163500	1990-01-09 00:00	EST	1790	A:[91]
USGS	02163500	1990-01-09 01:00	EST	1830	A:[91]
USGS	02163500	1990-01-09 02:00	EST	1880	A:[91]
USGS	02163500	1990-01-09 03:00	EST	1920	A:[91]
USGS	02163500	1990-01-09 04:00	EST	1960	A:[91]
USGS	02163500	1990-01-09 05:00	EST	1980	A:[91]
USGS	02163500	1990-01-09 06:00	EST	2000	A:[91]
USGS	02163500	1990-01-09 07:00	EST	2010	A:[91]
USGS	02163500	1990-01-09 08:00	EST	2020	A:[91]
USGS	02163500	1990-01-09 09:00	EST	2020	A:[91]
USGS	02163500	1990-01-09 10:00	EST	2020	A:[91]
USGS	02163500	1990-01-09 11:00	EST	2010	A:[91]
USGS	02163500	1990-01-09 12:00	EST	2020	A:[91]
USGS	02163500	1990-01-09 13:00	EST	2030	A:[91]
USGS	02163500	1990-01-09 14:00	EST	2040	A:[91]
USGS	02163500	1990-01-09 15:00	EST	2030	A:[91]
USGS	02163500	1990-01-09 16:00	EST	2000	A:[91]
USGS	02163500	1990-01-09 17:00	EST	1980	A:[91]
USGS	02163500	1990-01-09 18:00	EST	1960	A:[91]
USGS	02163500	1990-01-09 19:00	EST	1920	A:[91]
USGS	02163500	1990-01-09 20:00	EST	1890	A:[91]
USGS	02163500	1990-01-09 21:00	EST	1870	A:[91]
USGS	02163500	1990-01-09 22:00	EST	1840	A:[91]
USGS	02163500	1990-01-09 23:00	EST	1820	A:[91]
USGS	02163500	1990-01-10 00:00	EST	1800	A:[91]
USGS	02163500	1990-01-10 01:00	EST	1780	A:[91]
USGS	02163500	1990-01-10 02:00	EST	1760	A:[91]
USGS	02163500	1990-01-10 03:00	EST	1740	A:[91]
USGS	02163500	1990-01-10 04:00	EST	1730	A:[91]
USGS	02163500	1990-01-10 05:00	EST	1710	A:[91]
USGS	02163500	1990-01-10 06:00	EST	1690	A:[91]
USGS	02163500	1990-01-10 07:00	EST	1670	A:[91]
USGS	02163500	1990-01-10 08:00	EST	1660	A:[91]
USGS	02163500	1990-01-10 09:00	EST	1650	A:[91]
USGS	02163500	1990-01-10 10:00	EST	1630	A:[91]
USGS	02163500	1990-01-10 11:00	EST	1620	A:[91]
USGS	02163500	1990-01-10 12:00	EST	1610	A:[91]
USGS	02163500	1990-01-10 13:00	EST	1590	A:[91]
USGS	02163500	1990-01-10 14:00	EST	1580	A:[91]
USGS	02163500	1990-01-10 15:00	EST	1570	A:[91]
USGS	02163500	1990-01-10 16:00	EST	1540	A:[91]
USGS	02163500	1990-01-10 17:00	EST	1520	A:[91]
USGS	02163500	1990-01-10 18:00	EST	1500	A:[91]
USGS	02163500	1990-01-10 19:00	EST	1490	A:[91]
USGS	02163500	1990-01-10 20:00	EST	1480	A:[91]
USGS	02163500	1990-01-10 21:00	EST	1470	A:[91]
USGS	02163500	1990-01-10 22:00	EST	1470	A:[91]
USGS	02163500	1990-01-10 23:00	EST	1420	A:[91]
USGS	02163500	1990-01-11 00:00	EST	1430	A:[91]
USGS	02163500	1990-01-11 00:30	EST	1430	A:[91]
USGS	02163500	1990-01-11 01:00	EST	1430	A:[91]
USGS	02163500	1990-01-11 01:30	EST	1430	A:[91]
USGS	02163500	1990-01-11 02:00	EST	1430	A:[91]
USGS	02163500	1990-01-11 02:30	EST	1420	A:[91]
USGS	02163500	1990-01-11 03:00	EST	1420	A:[91]
USGS	02163500	1990-01-11 03:30	EST	1420	A:[91]
USGS	02163500	1990-01-11 04:00	EST	1420	A:[91]
USGS	02163500	1990-01-11 04:30	EST	1410	A:[91]
USGS	02163500	1990-01-11 05:00	EST	1410	A:[91]
USGS	02163500	1990-01-11 05:30	EST	1410	A:[91]
USGS	02163500	1990-01-11 06:00	EST	1410	A:[91]
USGS	02163500	1990-01-11 06:30	EST	1400	A:[91]
USGS	02163500	1990-01-11 07:00	EST	1400	A:[91]
USGS	02163500	1990-01-11 07:30	EST	1400	A:[91]
USGS	02163500	1990-01-11 08:00	EST	1400	A:[91]
USGS	02163500	1990-01-11 08:30	EST	1400	A:[91]
USGS	02163500	1990-01-11 09:00	EST	1390	A:[91]
USGS	02163500	1990-01-11 09:30	EST	1390	A:[91]
USGS	02163500	1990-01-11 10:00	EST	1390	A:[91]
USGS	02163500	1990-01-11 10:30	EST	1390	A:[91]
USGS	02163500	1990-01-11 11:00	EST	1390	A:[91]
USGS	02163500	1990-01-11 11:30	EST	1390	A:[91]
USGS	02163500	1990-01-11 12:00	EST	1390	A:[91]
USGS	02163500	1990-01-11 12:30	EST	1390	A:[91]
USGS	02163500	1990-01-11 13:00	EST	1380	A:[91]
USGS	02163500	1990-01-11 13:30	EST	1380	A:[91]
USGS	02163500	1990-01-11 14:00	EST	1380	A:[91]
USGS	02163500	1990-01-11 14:30	EST	1380	A:[91]
USGS	02163500	1990-01-11 15:00	EST	1380	A:[91]
USGS	02163500	1990-01-11 15:30	EST	1380	A:[91]
USGS	02163500	1990-01-11 16:00	EST	1380	A:[91]
USGS	02163500	1990-01-11 16:30	EST	1380	A:[91]
USGS	02163500	1990-01-11 17:00	EST	1370	A:[91]
USGS	02163500	1990-01-11 17:30	EST	1370	A:[91]
USGS	02163500	1990-01-11 18:00	EST	1370	A:[91]
USGS	02163500	1990-01-11 18:30	EST	1370	A:[91]
USGS	02163500	1990-01-11 19:00	EST	1370	A:[91]
USGS	02163500	1990-01-11 19:30	EST	1360	A:[91]
USGS	02163500	1990-01-11 20:00	EST	1360	A:[91]
USGS	02163500	1990-01-11 20:30	EST	1350	A:[91]
USGS	02163500	1990-01-11 21:00	EST	1340	A:[91]
USGS	02163500	1990-01-11 21:30	EST	1330	A:[91]
USGS	02163500	1990-01-11 22:00	EST	1300	A:[91]
USGS	02163500	1990-01-11 22:30	EST	1250	A:[91]
USGS	02163500	1990-01-11 23:00	EST	1220	A:[91]
USGS	02163500	1990-01-11 23:30	EST	1160	A:[91]
USGS	02163500	1990-01-12 00:00	EST	1090	A:[91]
USGS	02163500	1990-01-12 00:30	EST	1000	A:[91]
USGS	02163500	1990-01-12 01:00	EST	921	A:[91]
USGS	02163500	1990-01-12 01:30	EST	882	A:[91]
USGS	02163500	1990-01-12 02:00	EST	868	A:[91]
USGS	02163500	1990-01-12 02:30	EST	858	A:[91]
USGS	02163500	1990-01-12 03:00	EST	825	A:[91]
USGS	02163500	1990-01-12 03:30	EST	796	A:[91]
USGS	02163500	1990-01-12 04:00	EST	782	A:[91]
USGS	02163500	1990-01-12 04:30	EST	740	A:[91]
USGS	02163500	1990-01-12 05:00	EST	700	A:[91]
USGS	02163500	1990-01-12 05:30	EST	685	A:[91]
USGS	02163500	1990-01-12 06:00	EST	680	A:[91]
USGS	02163500	1990-01-12 06:30	EST	675	A:[91]
USGS	02163500	1990-01-12 07:00	EST	675	A:[91]
USGS	02163500	1990-01-12 07:30	EST	675	A:[91]
USGS	02163500	1990-01-12 08:00	EST	675	A:[91]
USGS	02163500	1990-01-12 08:30	EST	670	A:[91]
USGS	02163500	1990-01-12 09:00	EST	720	A:[91]
USGS	02163500	1990-01-12 09:30	EST	759	A:[91]
USGS	02163500	1990-01-12 10:00	EST	773	A:[91]
USGS	02163500	1990-01-12 10:30	EST	849	A:[91]
USGS	02163500	1990-01-12 11:00	EST	965	A:[91]
USGS	02163500	1990-01-12 11:30	EST	1010	A:[91]
USGS	02163500	1990-01-12 12:00	EST	1010	A:[91]
USGS	02163500	1990-01-12 12:30	EST	1010	A:[91]
USGS	02163500	1990-01-12 13:00	EST	1020	A:[91]
USGS	02163500	1990-01-12 13:30	EST	1040	A:[91]
USGS	02163500	1990-01-12 14:00	EST	1080	A:[91]
USGS	02163500	1990-01-12 14:30	EST	1110	A:[91]
USGS	02163500	1990-01-12 15:00	EST	1140	A:[91]
USGS	02163500	1990-01-12 15:30	EST	1150	A:[91]
USGS	02163500	1990-01-12 16:00	EST	1160	A:[91]
USGS	02163500	1990-01-12 16:30	EST	1160	A:[91]
USGS	02163500	1990-01-12 17:00	EST	1160	A:[91]
USGS	02163500	1990-01-12 17:30	EST	1170	A:[91]
USGS	02163500	1990-01-12 18:00	EST	1170	A:[91]
USGS	02163500	1990-01-12 18:30	EST	1180	A:[91]
USGS	02163500	1990-01-12 19:00	EST	1190	A:[91]
USGS	02163500	1990-01-12 19:30	EST	1190	A:[91]
USGS	02163500	1990-01-12 20:00	EST	1200	A:[91]
USGS	02163500	1990-01-12 20:30	EST	1210	A:[91]
USGS	02163500	1990-01-12 21:00	EST	1210	A:[91]
USGS	02163500	1990-01-12 21:30	EST	1220	A:[91]
USGS	02163500	1990-01-12 22:00	EST	1220	A:[91]
USGS	02163500	1990-01-12 22:30	EST	1240	A:[91]
USGS	02163500	1990-01-12 23:00	EST	1240	A:[91]
USGS	02163500	1990-01-12 23:30	EST	1240	A:[91]
USGS	02163500	1990-01-13 00:00	EST	1250	A:[91]
USGS	02163500	1990-01-13 01:00	EST	1250	A:[91]
USGS	02163500	1990-01-13 02:00	EST	1240	A:[91]
USGS	02163500	1990-01-13 03:00	EST	1240	A:[91]
USGS	02163500	1990-01-13 04:00	EST	1240	A:[91]
USGS	02163500	1990-01-13 05:00	EST	1240	A:[91]
USGS	02163500	1990-01-13 06:00	EST	1240	A:[91]
USGS	02163500	1990-01-13 07:00	EST	1230	A:[91]
USGS	02163500	1990-01-13 08:00	EST	1230	A:[91]
USGS	02163500	1990-01-13 09:00	EST	1230	A:[91]
USGS	02163500	1990-01-13 10:00	EST	1230	A:[91]
USGS	02163500	1990-01-13 11:00	EST	1230	A:[91]
USGS	02163500	1990-01-13 12:00	EST	1230	A:[91]
USGS	02163500	1990-01-13 13:00	EST	1230	A:[91]
USGS	02163500	1990-01-13 14:00	EST	1220	A:[91]
USGS	02163500	1990-01-13 15:00	EST	1190	A:[91]
USGS	02163500	1990-01-13 16:00	EST	1160	A:[91]
USGS	02163500	1990-01-13 17:00	EST	1150	A:[91]
USGS	02163500	1990-01-13 18:00	EST	1140	A:[91]
USGS	02163500	1990-01-13 19:00	EST	1090	A:[91]
USGS	02163500	1990-01-13 20:00	EST	1070	A:[91]
USGS	02163500	1990-01-13 21:00	EST	1070	A:[91]
USGS	02163500	1990-01-13 22:00	EST	1070	A:[91]
USGS	02163500	1990-01-13 23:00	EST	1060	A:[91]
USGS	02163500	1990-01-14 00:00	EST	1050	A:[91]
USGS	02163500	1990-01-14 00:30	EST	1050	A:[91]
USGS	02163500	1990-01-14 01:00	EST	995	A:[91]
USGS	02163500	1990-01-14 01:30	EST	950	A:[91]
USGS	02163500	1990-01-14 02:00	EST	931	A:[91]
USGS	02163500	1990-01-14 02:30	EST	926	A:[91]
USGS	02163500	1990-01-14 03:00	EST	921	A:[91]
USGS	02163500	1990-01-14 03:30	EST	921	A:[91]
